date,net_daily_return
2015-09-04,0.0
2015-09-08,0.004613110260280468
2015-09-09,-0.0003427163179343447
2015-09-10,-0.0032949260084246808
2015-09-11,0.0003423393337540914
2015-09-14,-0.00015377657464211707
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0004942880610664055
2015-09-23,-0.004093615151971075
2015-09-24,0.005582424392253615
2015-09-25,-0.0036311213657087855
2015-09-28,0.0008675444751266945
2015-09-29,-0.00014136346587415244
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.001269072005137003
2015-10-05,-0.00013955401695365258
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,0.0009617738694147746
2015-10-14,-0.00013902026996338512
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.002165010385578782
2015-12-09,-0.0001641455314424276
2015-12-10,0.0
2015-12-11,-0.00029212282472153924
2015-12-14,0.003746634575433969
2015-12-15,-0.00014627896516380392
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0009182771851444539
2015-12-21,-0.00015053393020379152
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0008220966916104494
2016-01-05,-0.00014379238765414184
2016-01-06,-0.006801248757432822
2016-01-07,0.004707912616295322
2016-01-08,0.0023916357753219182
2016-01-11,0.005014212959426346
2016-01-12,0.0013882628492161192
2016-01-13,-0.00018563011823189
2016-01-14,-0.011605930277612558
2016-01-15,0.006367303048699646
2016-01-19,-0.005719754181721677
2016-01-20,-0.0008868021900654279
2016-01-21,0.007617477544894635
2016-01-22,-0.004938973786680716
2016-01-25,0.0015975042571592503
2016-01-26,-0.00015841656585962905
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,0.0030784305638663556
2016-02-03,-0.000191973034002782
2016-02-04,0.0
2016-02-05,-0.007232971424230043
2016-02-08,-0.009957611079757579
2016-02-09,0.006279175400543612
2016-02-10,-0.003145429000203513
2016-02-11,0.0023156772581285354
2016-02-12,0.00871444230659774
2016-02-16,0.0029155592136468496
2016-02-17,-0.00027131405224673286
2016-02-18,0.0023878456807949924
2016-02-19,0.003478775966728196
2016-02-22,-0.0002
2016-02-23,-0.0015103710151913642
2016-02-24,-0.00020000000000000004
2016-02-25,0.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,-0.0005800154147820619
2016-03-16,-0.00019165149328374223
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-03,0.0005033119759642801
2016-05-04,0.0048072773994683425
2016-05-05,-0.00019999999999999987
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,-0.0018642820192254022
2016-06-13,-0.00014652180456927241
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,-0.0027611792845394596
2016-06-27,0.010769325783530818
2016-06-28,0.005336143482505745
2016-06-29,-0.0007376600579786797
2016-06-30,-0.0018287291710356937
2016-07-01,0.0018443725654672181
2016-07-05,-0.00018414164937089828
2016-07-06,0.0031676727457113046
2016-07-07,-0.00015794219274977773
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.002337764765976563
2017-02-09,-0.00019999999999999993
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,0.001983023261693896
2017-02-15,-0.00018521597576190606
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0007833732771772623
2017-02-27,-0.00015479875309447626
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,0.0010365186430495042
2017-03-07,-0.00017599836772257718
2017-03-08,0.0
2017-03-09,0.0020593173525974865
2017-03-10,-0.00019419973120490626
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,-0.00015039392160172248
2017-03-23,-0.00020000000000000006
2017-03-24,0.0
2017-03-27,0.0023911477112175217
2017-03-28,0.0010614072876424067
2017-03-29,-0.00019417250712499353
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.00045948598732403246
2017-04-10,-0.00015217969994384996
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.001187047731361911
2017-04-17,-0.00017002411923965497
2017-04-18,0.004930178030730272
2017-04-19,-0.0001569977149393827
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,-0.0008236400686179796
2017-05-04,-0.00016881148780472488
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.00020817977065525198
2017-05-12,0.00031232125800335377
2017-05-15,-0.00018716842390595
